+------------------------------------------------+
|Time of Transition |PID | Old State | New State |
|              9728 |  3 |   WAITING |     READY |
|              9746 |  2 |   RUNNING |     READY |
|              9747 |  4 |     READY |   RUNNING |
|              9846 |  4 |   RUNNING |     READY |
|              9847 |  1 |     READY |   RUNNING |
|              9946 |  1 |   RUNNING |     READY |
|              9947 |  3 |     READY |   RUNNING |
|             10046 |  3 |   RUNNING |     READY |
|             10047 |  2 |     READY |   RUNNING |
|             10146 |  2 |   RUNNING |     READY |
|             10147 |  4 |     READY |   RUNNING |
|             10246 |  4 |   RUNNING |     READY |
|             10247 |  1 |     READY |   RUNNING |
|             10296 |  1 |   RUNNING |   WAITING |
|             10297 |  3 |     READY |   RUNNING |
|             10396 |  3 |   RUNNING |     READY |
|             10397 |  2 |     READY |   RUNNING |
|             10482 |  1 |   WAITING |     READY |
|             10496 |  2 |   RUNNING |     READY |
|             10497 |  4 |     READY |   RUNNING |
|             10596 |  4 |   RUNNING |     READY |
|             10597 |  3 |     READY |   RUNNING |
|             10696 |  3 |   RUNNING |     READY |
|             10697 |  1 |     READY |   RUNNING |
|             10796 |  1 |   RUNNING |     READY |
|             10797 |  2 |     READY |   RUNNING |
|             10896 |  2 |   RUNNING |     READY |
|             10897 |  4 |     READY |   RUNNING |
|             10996 |  4 |   RUNNING |     READY |
|             10997 |  3 |     READY |   RUNNING |
|             11078 |  3 |   RUNNING |   WAITING |
|             11079 |  1 |     READY |   RUNNING |
|             11178 |  1 |   RUNNING |     READY |
|             11179 |  2 |     READY |   RUNNING |
|             11260 |  3 |   WAITING |     READY |
|             11278 |  2 |   RUNNING |     READY |
|             11279 |  4 |     READY |   RUNNING |
|             11378 |  4 |   RUNNING |     READY |
|             11379 |  1 |     READY |   RUNNING |
|             11478 |  1 |   RUNNING |     READY |
|             11479 |  3 |     READY |   RUNNING |
|             11578 |  3 |   RUNNING |     READY |
|             11579 |  2 |     READY |   RUNNING |
|             11678 |  2 |   RUNNING |     READY |
|             11679 |  4 |     READY |   RUNNING |
|             11727 |  4 |   RUNNING |   WAITING |
|             11728 |  1 |     READY |   RUNNING |
|             11777 |  1 |   RUNNING |   WAITING |
|             11778 |  3 |     READY |   RUNNING |
|             11862 |  4 |   WAITING |     READY |
|             11877 |  3 |   RUNNING |     READY |
|             11878 |  2 |     READY |   RUNNING |
|             11963 |  1 |   WAITING |     READY |
|             11977 |  2 |   RUNNING |     READY |
|             11978 |  4 |     READY |   RUNNING |
|             12077 |  4 |   RUNNING |     READY |
|             12078 |  3 |     READY |   RUNNING |
|             12177 |  3 |   RUNNING |     READY |
|             12178 |  1 |     READY |   RUNNING |
|             12277 |  1 |   RUNNING |     READY |
|             12278 |  2 |     READY |   RUNNING |
|             12377 |  2 |   RUNNING |     READY |
|             12378 |  4 |     READY |   RUNNING |
|             12477 |  4 |   RUNNING |     READY |
|             12478 |  3 |     READY |   RUNNING |
|             12559 |  3 |   RUNNING |   WAITING |
|             12560 |  1 |     READY |   RUNNING |
|             12659 |  1 |   RUNNING |     READY |
|             12660 |  2 |     READY |   RUNNING |
|             12741 |  3 |   WAITING |     READY |
|             12759 |  2 |   RUNNING |     READY |
|             12760 |  4 |     READY |   RUNNING |
|             12859 |  4 |   RUNNING |     READY |
|             12860 |  1 |     READY |   RUNNING |
|             12959 |  1 |   RUNNING |     READY |
|             12960 |  3 |     READY |   RUNNING |
|             13059 |  3 |   RUNNING |     READY |
|             13060 |  2 |     READY |   RUNNING |
|             13159 |  2 |   RUNNING |     READY |
|             13160 |  4 |     READY |   RUNNING |
|             13259 |  4 |   RUNNING |     READY |
|             13260 |  1 |     READY |   RUNNING |
|             13309 |  1 |   RUNNING |   WAITING |
|             13310 |  3 |     READY |   RUNNING |
|             13409 |  3 |   RUNNING |     READY |
|             13410 |  2 |     READY |   RUNNING |
|             13495 |  1 |   WAITING |     READY |
|             13509 |  2 |   RUNNING |     READY |
|             13510 |  4 |     READY |   RUNNING |
|             13609 |  4 |   RUNNING |     READY |
|             13610 |  3 |     READY |   RUNNING |
|             13709 |  3 |   RUNNING |     READY |
|             13710 |  1 |     READY |   RUNNING |
|             13809 |  1 |   RUNNING |     READY |
|             13810 |  2 |     READY |   RUNNING |
|             13909 |  2 |   RUNNING |     READY |
|             13910 |  4 |     READY |   RUNNING |
|             13958 |  4 |   RUNNING |   WAITING |
|             13959 |  3 |     READY |   RUNNING |
|             14040 |  3 |   RUNNING |   WAITING |
|             14041 |  1 |     READY |   RUNNING |
|             14093 |  4 |   WAITING |     READY |
|             14140 |  1 |   RUNNING |     READY |
|             14141 |  2 |     READY |   RUNNING |
|             14222 |  3 |   WAITING |     READY |
|             14240 |  2 |   RUNNING |     READY |
|             14241 |  4 |     READY |   RUNNING |
|             14340 |  4 |   RUNNING |     READY |
|             14341 |  1 |     READY |   RUNNING |
|             14440 |  1 |   RUNNING |     READY |
|             14441 |  3 |     READY |   RUNNING |
|             14540 |  3 |   RUNNING |     READY |
|             14541 |  2 |     READY |   RUNNING |
|             14640 |  2 |   RUNNING |     READY |
|             14641 |  4 |     READY |   RUNNING |
|             14740 |  4 |   RUNNING |     READY |
|             14741 |  1 |     READY |   RUNNING |
|             14790 |  1 |   RUNNING |   WAITING |
|             14791 |  3 |     READY |   RUNNING |
|             14890 |  3 |   RUNNING |     READY |
|             14891 |  2 |     READY |   RUNNING |
|             14976 |  1 |   WAITING |     READY |
|             14990 |  2 |   RUNNING |     READY |
|             14991 |  4 |     READY |   RUNNING |
|             15090 |  4 |   RUNNING |     READY |
|             15091 |  3 |     READY |   RUNNING |
|             15190 |  3 |   RUNNING |     READY |
|             15191 |  1 |     READY |   RUNNING |
|             15290 |  1 |   RUNNING |     READY |
|             15291 |  2 |     READY |   RUNNING |
|             15390 |  2 |   RUNNING |     READY |
|             15391 |  4 |     READY |   RUNNING |
|             15490 |  4 |   RUNNING |     READY |
|             15491 |  3 |     READY |   RUNNING |
|             15572 |  3 |   RUNNING |   WAITING |
|             15573 |  1 |     READY |   RUNNING |
|             15672 |  1 |   RUNNING |     READY |
|             15673 |  2 |     READY |   RUNNING |
|             15754 |  3 |   WAITING |     READY |
|             15772 |  2 |   RUNNING |     READY |
|             15773 |  4 |     READY |   RUNNING |
|             15872 |  4 |   RUNNING |     READY |
|             15873 |  1 |     READY |   RUNNING |
|             15972 |  1 |   RUNNING |     READY |
|             15973 |  3 |     READY |   RUNNING |
|             16072 |  3 |   RUNNING |     READY |
|             16073 |  2 |     READY |   RUNNING |
|             16172 |  2 |   RUNNING |     READY |
|             16173 |  4 |     READY |   RUNNING |
|             16221 |  4 |   RUNNING |   WAITING |
|             16222 |  1 |     READY |   RUNNING |
|             16233 |  1 |   RUNNING |TERMINATED |
|             16234 |  3 |     READY |   RUNNING |
|             16333 |  3 |   RUNNING |     READY |
|             16334 |  2 |     READY |   RUNNING |
|             16356 |  4 |   WAITING |     READY |
|             16433 |  2 |   RUNNING |     READY |
|             16434 |  3 |     READY |   RUNNING |
|             16533 |  3 |   RUNNING |     READY |
|             16534 |  4 |     READY |   RUNNING |
|             16633 |  4 |   RUNNING |     READY |
|             16634 |  2 |     READY |   RUNNING |
|             16733 |  2 |   RUNNING |     READY |
|             16734 |  3 |     READY |   RUNNING |
|             16815 |  3 |   RUNNING |   WAITING |
|             16816 |  4 |     READY |   RUNNING |
|             16915 |  4 |   RUNNING |     READY |
|             16916 |  2 |     READY |   RUNNING |
|             16997 |  3 |   WAITING |     READY |
|             17015 |  2 |   RUNNING |     READY |
|             17016 |  4 |     READY |   RUNNING |
|             17115 |  4 |   RUNNING |     READY |
|             17116 |  3 |     READY |   RUNNING |
|             17215 |  3 |   RUNNING |     READY |
|             17216 |  2 |     READY |   RUNNING |
|             17284 |  2 |   RUNNING |   WAITING |
|             17285 |  4 |     READY |   RUNNING |
|             17384 |  4 |   RUNNING |     READY |
|             17385 |  3 |     READY |   RUNNING |
|             17401 |  2 |   WAITING |     READY |
|             17484 |  3 |   RUNNING |     READY |
|             17485 |  4 |     READY |   RUNNING |
|             17584 |  4 |   RUNNING |     READY |
|             17585 |  2 |     READY |   RUNNING |
|             17684 |  2 |   RUNNING |     READY |
|             17685 |  3 |     READY |   RUNNING |
|             17784 |  3 |   RUNNING |     READY |
|             17785 |  4 |     READY |   RUNNING |
|             17833 |  4 |   RUNNING |   WAITING |
|             17834 |  2 |     READY |   RUNNING |
|             17933 |  2 |   RUNNING |     READY |
|             17934 |  3 |     READY |   RUNNING |
|             17968 |  4 |   WAITING |     READY |
|             18015 |  3 |   RUNNING |   WAITING |
|             18016 |  2 |     READY |   RUNNING |
|             18115 |  2 |   RUNNING |     READY |
|             18116 |  4 |     READY |   RUNNING |
|             18197 |  3 |   WAITING |     READY |
|             18215 |  4 |   RUNNING |     READY |
|             18216 |  2 |     READY |   RUNNING |
|             18315 |  2 |   RUNNING |     READY |
|             18316 |  3 |     READY |   RUNNING |
|             18415 |  3 |   RUNNING |     READY |
|             18416 |  4 |     READY |   RUNNING |
|             18515 |  4 |   RUNNING |     READY |
|             18516 |  2 |     READY |   RUNNING |
|             18615 |  2 |   RUNNING |     READY |
|             18616 |  3 |     READY |   RUNNING |
|             18715 |  3 |   RUNNING |     READY |
|             18716 |  4 |     READY |   RUNNING |
|             18815 |  4 |   RUNNING |     READY |
|             18816 |  2 |     READY |   RUNNING |
|             18915 |  2 |   RUNNING |     READY |
|             18916 |  3 |     READY |   RUNNING |
|             19015 |  3 |   RUNNING |     READY |
|             19016 |  4 |     READY |   RUNNING |
|             19115 |  4 |   RUNNING |     READY |
|             19116 |  2 |     READY |   RUNNING |
|             19215 |  2 |   RUNNING |     READY |
|             19216 |  3 |     READY |   RUNNING |
|             19297 |  3 |   RUNNING |   WAITING |
|             19298 |  4 |     READY |   RUNNING |
|             19397 |  4 |   RUNNING |     READY |
|             19398 |  2 |     READY |   RUNNING |
|             19479 |  3 |   WAITING |     READY |
|             19497 |  2 |   RUNNING |     READY |
|             19498 |  4 |     READY |   RUNNING |
|             19546 |  4 |   RUNNING |   WAITING |
|             19547 |  3 |     READY |   RUNNING |
|             19646 |  3 |   RUNNING |     READY |
|             19647 |  2 |     READY |   RUNNING |
|             19681 |  4 |   WAITING |     READY |
|             19746 |  2 |   RUNNING |     READY |
|             19747 |  3 |     READY |   RUNNING |
|             19846 |  3 |   RUNNING |     READY |
|             19847 |  4 |     READY |   RUNNING |
|             19946 |  4 |   RUNNING |     READY |
|             19947 |  2 |     READY |   RUNNING |
|             20046 |  2 |   RUNNING |     READY |
|             20047 |  3 |     READY |   RUNNING |
|             20146 |  3 |   RUNNING |     READY |
|             20147 |  4 |     READY |   RUNNING |
|             20246 |  4 |   RUNNING |     READY |
|             20247 |  2 |     READY |   RUNNING |
|             20346 |  2 |   RUNNING |     READY |
|             20347 |  3 |     READY |   RUNNING |
|             20428 |  3 |   RUNNING |   WAITING |
|             20429 |  4 |     READY |   RUNNING |
|             20528 |  4 |   RUNNING |     READY |
|             20529 |  2 |     READY |   RUNNING |
|             20610 |  3 |   WAITING |     READY |
|             20628 |  2 |   RUNNING |     READY |
|             20629 |  4 |     READY |   RUNNING |
|             20728 |  4 |   RUNNING |     READY |
|             20729 |  3 |     READY |   RUNNING |
|             20828 |  3 |   RUNNING |     READY |
|             20829 |  2 |     READY |   RUNNING |
|             20928 |  2 |   RUNNING |     READY |
|             20929 |  4 |     READY |   RUNNING |
|             21028 |  4 |   RUNNING |     READY |
|             21029 |  3 |     READY |   RUNNING |
|             21128 |  3 |   RUNNING |     READY |
|             21129 |  2 |     READY |   RUNNING |
|             21228 |  2 |   RUNNING |     READY |
|             21229 |  4 |     READY |   RUNNING |
|             21277 |  4 |   RUNNING |   WAITING |
|             21278 |  3 |     READY |   RUNNING |
|             21377 |  3 |   RUNNING |     READY |
|             21378 |  2 |     READY |   RUNNING |
|             21412 |  4 |   WAITING |     READY |
|             21477 |  2 |   RUNNING |     READY |
|             21478 |  3 |     READY |   RUNNING |
|             21559 |  3 |   RUNNING |   WAITING |
|             21560 |  4 |     READY |   RUNNING |
|             21659 |  4 |   RUNNING |     READY |
|             21660 |  2 |     READY |   RUNNING |
|             21741 |  3 |   WAITING |     READY |
|             21759 |  2 |   RUNNING |     READY |
|             21760 |  4 |     READY |   RUNNING |
|             21859 |  4 |   RUNNING |     READY |
|             21860 |  3 |     READY |   RUNNING |
|             21959 |  3 |   RUNNING |     READY |
|             21960 |  2 |     READY |   RUNNING |
|             22059 |  2 |   RUNNING |     READY |
|             22060 |  4 |     READY |   RUNNING |
|             22159 |  4 |   RUNNING |     READY |
|             22160 |  3 |     READY |   RUNNING |
|             22259 |  3 |   RUNNING |     READY |
|             22260 |  2 |     READY |   RUNNING |
|             22359 |  2 |   RUNNING |     READY |
|             22360 |  4 |     READY |   RUNNING |
|             22459 |  4 |   RUNNING |     READY |
|             22460 |  3 |     READY |   RUNNING |
|             22559 |  3 |   RUNNING |     READY |
|             22560 |  2 |     READY |   RUNNING |
|             22659 |  2 |   RUNNING |     READY |
|             22660 |  4 |     READY |   RUNNING |
|             22759 |  4 |   RUNNING |     READY |
|             22760 |  3 |     READY |   RUNNING |
|             22841 |  3 |   RUNNING |   WAITING |
|             22842 |  2 |     READY |   RUNNING |
|             22941 |  2 |   RUNNING |     READY |
|             22942 |  4 |     READY |   RUNNING |
|             22990 |  4 |   RUNNING |   WAITING |
|             22991 |  2 |     READY |   RUNNING |
|             23023 |  3 |   WAITING |     READY |
|             23090 |  2 |   RUNNING |     READY |
|             23091 |  3 |     READY |   RUNNING |
|             23125 |  4 |   WAITING |     READY |
|             23190 |  3 |   RUNNING |     READY |
|             23191 |  2 |     READY |   RUNNING |
|             23290 |  2 |   RUNNING |     READY |
|             23291 |  4 |     READY |   RUNNING |
|             23390 |  4 |   RUNNING |     READY |
|             23391 |  3 |     READY |   RUNNING |
|             23490 |  3 |   RUNNING |     READY |
|             23491 |  2 |     READY |   RUNNING |
|             23590 |  2 |   RUNNING |     READY |
|             23591 |  4 |     READY |   RUNNING |
|             23690 |  4 |   RUNNING |     READY |
|             23691 |  3 |     READY |   RUNNING |
|             23790 |  3 |   RUNNING |     READY |
|             23791 |  2 |     READY |   RUNNING |
|             23890 |  2 |   RUNNING |     READY |
|             23891 |  4 |     READY |   RUNNING |
|             23990 |  4 |   RUNNING |     READY |
|             23991 |  3 |     READY |   RUNNING |
|             24072 |  3 |   RUNNING |   WAITING |
|             24073 |  2 |     READY |   RUNNING |
|             24172 |  2 |   RUNNING |     READY |
|             24173 |  4 |     READY |   RUNNING |
|             24254 |  3 |   WAITING |     READY |
|             24272 |  4 |   RUNNING |     READY |
|             24273 |  2 |     READY |   RUNNING |
|             24372 |  2 |   RUNNING |     READY |
|             24373 |  3 |     READY |   RUNNING |
|             24472 |  3 |   RUNNING |     READY |
|             24473 |  4 |     READY |   RUNNING |
|             24572 |  4 |   RUNNING |     READY |
|             24573 |  2 |     READY |   RUNNING |
|             24672 |  2 |   RUNNING |     READY |
|             24673 |  3 |     READY |   RUNNING |
|             24772 |  3 |   RUNNING |     READY |
|             24773 |  4 |     READY |   RUNNING |
|             24821 |  4 |   RUNNING |   WAITING |
|             24822 |  2 |     READY |   RUNNING |
|             24921 |  2 |   RUNNING |     READY |
|             24922 |  3 |     READY |   RUNNING |
|             24956 |  4 |   WAITING |     READY |
|             25021 |  3 |   RUNNING |     READY |
|             25022 |  2 |     READY |   RUNNING |
|             25121 |  2 |   RUNNING |     READY |
|             25122 |  4 |     READY |   RUNNING |
|             25221 |  4 |   RUNNING |     READY |
|             25222 |  3 |     READY |   RUNNING |
|             25303 |  3 |   RUNNING |   WAITING |
|             25304 |  2 |     READY |   RUNNING |
|             25403 |  2 |   RUNNING |     READY |
|             25404 |  4 |     READY |   RUNNING |
|             25485 |  3 |   WAITING |     READY |
|             25503 |  4 |   RUNNING |     READY |
|             25504 |  2 |     READY |   RUNNING |
|             25603 |  2 |   RUNNING |     READY |
|             25604 |  3 |     READY |   RUNNING |
|             25703 |  3 |   RUNNING |     READY |
|             25704 |  4 |     READY |   RUNNING |
|             25803 |  4 |   RUNNING |     READY |
|             25804 |  2 |     READY |   RUNNING |
|             25903 |  2 |   RUNNING |     READY |
|             25904 |  3 |     READY |   RUNNING |
|             26003 |  3 |   RUNNING |     READY |
|             26004 |  4 |     READY |   RUNNING |
|             26103 |  4 |   RUNNING |     READY |
|             26104 |  2 |     READY |   RUNNING |
|             26203 |  2 |   RUNNING |     READY |
|             26204 |  3 |     READY |   RUNNING |
|             26303 |  3 |   RUNNING |     READY |
|             26304 |  4 |     READY |   RUNNING |
|             26403 |  4 |   RUNNING |     READY |
|             26404 |  2 |     READY |   RUNNING |
|             26503 |  2 |   RUNNING |     READY |
|             26504 |  3 |     READY |   RUNNING |
|             26585 |  3 |   RUNNING |   WAITING |
|             26586 |  4 |     READY |   RUNNING |
|             26634 |  4 |   RUNNING |   WAITING |
|             26635 |  2 |     READY |   RUNNING |
|             26734 |  2 |   RUNNING |     READY |
|             26735 |  2 |     READY |   RUNNING |
|             26767 |  3 |   WAITING |     READY |
|             26769 |  4 |   WAITING |     READY |
|             26834 |  2 |   RUNNING |     READY |
|             26835 |  3 |     READY |   RUNNING |
|             26934 |  3 |   RUNNING |     READY |
|             26935 |  4 |     READY |   RUNNING |
|             27034 |  4 |   RUNNING |     READY |
|             27035 |  2 |     READY |   RUNNING |
|             27134 |  2 |   RUNNING |     READY |
|             27135 |  3 |     READY |   RUNNING |
|             27234 |  3 |   RUNNING |     READY |
|             27235 |  4 |     READY |   RUNNING |
|             27334 |  4 |   RUNNING |     READY |
|             27335 |  2 |     READY |   RUNNING |
|             27434 |  2 |   RUNNING |     READY |
|             27435 |  3 |     READY |   RUNNING |
|             27534 |  3 |   RUNNING |     READY |
|             27535 |  4 |     READY |   RUNNING |
|             27634 |  4 |   RUNNING |     READY |
|             27635 |  2 |     READY |   RUNNING |
|             27734 |  2 |   RUNNING |     READY |
|             27735 |  3 |     READY |   RUNNING |
|             27816 |  3 |   RUNNING |   WAITING |
|             27817 |  4 |     READY |   RUNNING |
|             27916 |  4 |   RUNNING |     READY |
|             27917 |  2 |     READY |   RUNNING |
|             27998 |  3 |   WAITING |     READY |
|             28016 |  2 |   RUNNING |     READY |
|             28017 |  4 |     READY |   RUNNING |
|             28116 |  4 |   RUNNING |     READY |
|             28117 |  3 |     READY |   RUNNING |
|             28216 |  3 |   RUNNING |     READY |
|             28217 |  2 |     READY |   RUNNING |
|             28316 |  2 |   RUNNING |     READY |
|             28317 |  4 |     READY |   RUNNING |
|             28365 |  4 |   RUNNING |   WAITING |
|             28366 |  3 |     READY |   RUNNING |
|             28465 |  3 |   RUNNING |     READY |
|             28466 |  2 |     READY |   RUNNING |
|             28500 |  4 |   WAITING |     READY |
