+------------------------------------------------+
|Time of Transition |PID | Old State | New State |
|             10470 |  1 |   RUNNING |     READY |
|             10471 |  1 |     READY |   RUNNING |
|             10503 |  1 |   RUNNING |   WAITING |
|             10646 |  1 |   WAITING |     READY |
|             10646 |  1 |     READY |   RUNNING |
|             10745 |  1 |   RUNNING |     READY |
|             10746 |  1 |     READY |   RUNNING |
|             10778 |  1 |   RUNNING |   WAITING |
|             10921 |  1 |   WAITING |     READY |
|             10921 |  1 |     READY |   RUNNING |
|             11020 |  1 |   RUNNING |     READY |
|             11021 |  1 |     READY |   RUNNING |
|             11053 |  1 |   RUNNING |   WAITING |
|             11196 |  1 |   WAITING |     READY |
|             11196 |  1 |     READY |   RUNNING |
|             11295 |  1 |   RUNNING |     READY |
|             11296 |  1 |     READY |   RUNNING |
|             11328 |  1 |   RUNNING |   WAITING |
|             11471 |  1 |   WAITING |     READY |
|             11471 |  1 |     READY |   RUNNING |
|             11570 |  1 |   RUNNING |     READY |
|             11571 |  1 |     READY |   RUNNING |
|             11603 |  1 |   RUNNING |   WAITING |
|             11746 |  1 |   WAITING |     READY |
|             11746 |  1 |     READY |   RUNNING |
|             11845 |  1 |   RUNNING |     READY |
|             11846 |  1 |     READY |   RUNNING |
|             11878 |  1 |   RUNNING |   WAITING |
|             12021 |  1 |   WAITING |     READY |
|             12021 |  1 |     READY |   RUNNING |
|             12120 |  1 |   RUNNING |     READY |
|             12121 |  1 |     READY |   RUNNING |
|             12153 |  1 |   RUNNING |   WAITING |
|             12296 |  1 |   WAITING |     READY |
|             12296 |  1 |     READY |   RUNNING |
|             12395 |  1 |   RUNNING |     READY |
|             12396 |  1 |     READY |   RUNNING |
|             12428 |  1 |   RUNNING |   WAITING |
|             12571 |  1 |   WAITING |     READY |
|             12571 |  1 |     READY |   RUNNING |
|             12670 |  1 |   RUNNING |     READY |
|             12671 |  1 |     READY |   RUNNING |
|             12703 |  1 |   RUNNING |   WAITING |
|             12846 |  1 |   WAITING |     READY |
|             12846 |  1 |     READY |   RUNNING |
|             12945 |  1 |   RUNNING |     READY |
|             12946 |  1 |     READY |   RUNNING |
|             12978 |  1 |   RUNNING |   WAITING |
|             13121 |  1 |   WAITING |     READY |
|             13121 |  1 |     READY |   RUNNING |
|             13220 |  1 |   RUNNING |     READY |
|             13221 |  1 |     READY |   RUNNING |
|             13253 |  1 |   RUNNING |   WAITING |
|             13396 |  1 |   WAITING |     READY |
|             13396 |  1 |     READY |   RUNNING |
|             13495 |  1 |   RUNNING |     READY |
|             13496 |  1 |     READY |   RUNNING |
|             13528 |  1 |   RUNNING |   WAITING |
|             13671 |  1 |   WAITING |     READY |
|             13671 |  1 |     READY |   RUNNING |
|             13770 |  1 |   RUNNING |     READY |
|             13771 |  1 |     READY |   RUNNING |
|             13803 |  1 |   RUNNING |   WAITING |
|             13946 |  1 |   WAITING |     READY |
|             13946 |  1 |     READY |   RUNNING |
|             14045 |  1 |   RUNNING |     READY |
|             14046 |  1 |     READY |   RUNNING |
|             14078 |  1 |   RUNNING |   WAITING |
|             14221 |  1 |   WAITING |     READY |
|             14221 |  1 |     READY |   RUNNING |
|             14320 |  1 |   RUNNING |     READY |
|             14321 |  1 |     READY |   RUNNING |
|             14353 |  1 |   RUNNING |   WAITING |
|             14496 |  1 |   WAITING |     READY |
|             14496 |  1 |     READY |   RUNNING |
|             14595 |  1 |   RUNNING |     READY |
|             14596 |  1 |     READY |   RUNNING |
|             14628 |  1 |   RUNNING |   WAITING |
|             14771 |  1 |   WAITING |     READY |
|             14771 |  1 |     READY |   RUNNING |
|             14870 |  1 |   RUNNING |     READY |
|             14871 |  1 |     READY |   RUNNING |
|             14903 |  1 |   RUNNING |   WAITING |
|             15046 |  1 |   WAITING |     READY |
|             15046 |  1 |     READY |   RUNNING |
|             15145 |  1 |   RUNNING |     READY |
|             15146 |  1 |     READY |   RUNNING |
|             15178 |  1 |   RUNNING |   WAITING |
|             15321 |  1 |   WAITING |     READY |
|             15321 |  1 |     READY |   RUNNING |
|             15384 |  1 |   RUNNING |TERMINATED |
+------------------------------------------------+
